"","sig_id","conditionId","cell_iname"
"8184","LJP005_HT29_24H:F05","CGP-60474_0.12 uM_24 h","HT29"
"8185","LJP005_MCF7_24H:K09","radicicol_1.11 uM_24 h","MCF7"
"8186","LJP007_HUVEC_24H:B07","ALW-II-49-7_10 uM_24 h","HUVEC"
"8187","LJP008_NPC.CAS9_24H:O23","NU-7026_0.12 uM_24 h","NPC"
"8188","LJP007_SKL.C_24H:L19","WZ-4002_10 uM_24 h","SKL"
"8189","LJP007_A375_24H:N10","BGT-226_0.37 uM_24 h","A375"
"8190","LJP009_HELA_24H:A13","XMD-892_10 uM_24 h","HELA"
"8191","LJP009_HUVEC_24H:N07","regorafenib_10 uM_24 h","HUVEC"
"8192","LJP007_A375_24H:J01","PHA-767491_10 uM_24 h","A375"
"8193","LJP009_JURKAT_24H:H01","BAY-61-3606_10 uM_24 h","JURKAT"
"8194","LJP009_NPC.CAS9_24H:P03","KIN001-055_1.11 uM_24 h","NPC"
"8195","LJP007_SKL.C_24H:G19","KIN001-244_10 uM_24 h","SKL"
"8196","LJP009_HCC515_24H:H01","BAY-61-3606_10 uM_24 h","HCC515"
"8197","LJP001_SKBR3_6H:BRD-K94294671-003-02-1:10","OSI-027_10 uM_6 h","SKBR3"
"8198","LJP009_PC3_24H:F01","GSK-1059615_10 uM_24 h","PC3"
"8199","LJP007_A375_24H:A04","tanespimycin_10 uM_24 h","A375"
"8200","LJP009_CD34_24H:L08","RAF-265_3.33 uM_24 h","CD34"
"8201","LJP009_HUVEC_24H:B03","sirolimus_10 uM_24 h","HUVEC"
"8202","LJP007_HUVEC_24H:L10","MLN-0128_0.37 uM_24 h","HUVEC"
"8203","LJP007_NPC.CAS9_24H:I07","pazopanib_10 uM_24 h","NPC"
"8204","LJP007_YAPC_24H:A03","vorinostat_10 uM_24 h","YAPC"
"8205","LJP009_HELA_24H:A03","vorinostat_10 uM_24 h","HELA"
"8206","LJP008_THP1_24H:C01","GSK-1070916_10 uM_24 h","THP1"
"8207","LJP009_HUVEC_24H:A13","XMD-892_10 uM_24 h","HUVEC"
"8208","LJP009_HELA_24H:C01","JWE-035_10 uM_24 h","HELA"
"8209","LJP007_MCF10A_24H:B13","tivantinib_10 uM_24 h","MCF10A"
"8210","LJP001_MDAMB231_6H:BRD-K98762074-001-01-2:10","HG-6-64-01_10 uM_6 h","MDAMB231"
"8211","LJP001_MCF10A_6H:BRD-K49327517-001-01-9:10","THZ-2-98-01_10 uM_6 h","MCF10A"
"8212","LJP007_ASC_24H:P01","idelalisib_10 uM_24 h","ASC"
"8213","LJP009_SKL.C_24H:A13","XMD-892_10 uM_24 h","SKL"
"8214","LJP006_HME1_3H:P09","XMD-1150_1.11 uM_3 h","HME1"
"8215","LJP008_NPC_24H:J12","SB-939_0.04 uM_24 h","NPC"
"8216","LJP005_HT29_24H:E07","PF-431396_10 uM_24 h","HT29"
"8217","LJP007_A375_24H:P19","NVP-BGJ398_10 uM_24 h","A375"
"8218","LJP007_THP1_24H:B07","ALW-II-49-7_10 uM_24 h","THP1"
"8219","LJP009_HELA_24H:M01","ZM-447439_10 uM_24 h","HELA"
"8220","LJP005_SKBR3_24H:H07","foretinib_10 uM_24 h","SKBR3"
"8221","LJP005_SKBR3_24H:N07","YM-201636_10 uM_24 h","SKBR3"
"8222","LJP008_THP1_24H:E01","ABT-737_10 uM_24 h","THP1"
"8223","LJP007_A549_24H:M13","NVP-TAE226_10 uM_24 h","A549"
"8224","LJP006_HME1_3H:O13","torin-1_10 uM_3 h","HME1"
"8225","LJP008_HUVEC_24H:I07","mocetinostat_10 uM_24 h","HUVEC"
"8226","LJP006_HME1_3H:K14","NVP-TAE684_3.33 uM_3 h","HME1"
"8227","LJP007_A375_24H:H13","AST-1306_10 uM_24 h","A375"
"8228","LJP009_CD34_24H:O07","KIN001-127_10 uM_24 h","CD34"
"8229","LJP009_NPC.TAK_24H:A19","GSK-429286A_10 uM_24 h","NPC"
"8230","LJP002_HS578T_6H:BRD-K74514084-001-01-3:2","pazopanib_2.22 uM_6 h","HS578T"
"8231","LJP009_PC3_24H:A08","XMD-1499_3.33 uM_24 h","PC3"
"8232","LJP007_A375_24H:P07","AT-7867_10 uM_24 h","A375"
"8233","LJP007_THP1_24H:A08","XMD-885_3.33 uM_24 h","THP1"
"8234","LJP007_A549_24H:G19","KIN001-244_10 uM_24 h","A549"
"8235","LJP001_SKBR3_24H:B09","AT-7519_0.37 uM_24 h","SKBR3"
"8236","LJP001_MDAMB231_24H:BRD-K04923131-001-10-5:2","BRD-K04923131_2.22 uM_24 h","MDAMB231"
"8237","LJP008_SKL_24H:M07","UNC-0638_10 uM_24 h","SKL"
"8238","LJP006_HA1E_24H:C10","KIN001-043_0.37 uM_24 h","HA1E"
"8239","LJP009_HME1_24H:L01","GSK-2334470_10 uM_24 h","HME1"
"8240","LJP007_CD34_24H:N11","BGT-226_0.12 uM_24 h","CD34"
"8241","LJP009_HUVEC_24H:H01","BAY-61-3606_10 uM_24 h","HUVEC"
"8242","LJP006_HA1E_24H:E22","PHA-793887_0.37 uM_24 h","HA1E"
"8243","LJP009_CD34_24H:L01","GSK-2334470_10 uM_24 h","CD34"
"8244","LJP008_THP1_24H:I11","mocetinostat_0.12 uM_24 h","THP1"
"8245","LJP009_HUVEC_24H:K01","HMN-214_10 uM_24 h","HUVEC"
"8246","LJP009_JURKAT_24H:B15","saracatinib_1.11 uM_24 h","JURKAT"
"8247","LJP006_HS578T_24H:K22","JNK-9L_0.37 uM_24 h","HS578T"
"8248","LJP001_MDAMB231_6H:BRD-K92428232-001-03-1:10","GSK-461364_10 uM_6 h","MDAMB231"
"8249","LJP001_BT20_6H:BRD-K49327517-001-01-9:10","THZ-2-98-01_10 uM_6 h","BT20"
"8250","LJP009_NEU_24H:P07","BRD-A92800748_10 uM_24 h","NEU"
"8251","LJP007_HELA_24H:J03","PHA-767491_1.11 uM_24 h","HELA"
"8252","LJP008_NPC_24H:D21","EX-527_1.11 uM_24 h","NPC"
"8253","LJP009_CD34_24H:A21","GSK-429286A_1.11 uM_24 h","CD34"
"8254","LJP007_ASC.C_24H:A15","amuvatinib_1.11 uM_24 h","ASC"
"8255","LJP007_CD34_24H:A07","XMD-885_10 uM_24 h","CD34"
"8256","LJP008_SKL_24H:I04","I-BET-762_0.37 uM_24 h","SKL"
"8257","LJP005_MCF7_24H:E13","NVP-AEW541_10 uM_24 h","MCF7"
"8258","LJP007_HELA_24H:L13","HG-14-10-04_10 uM_24 h","HELA"
"8259","LJP007_CD34_24H:A03","vorinostat_10 uM_24 h","CD34"
"8260","LJP005_HCC515_24H:K13","PIK-93_10 uM_24 h","HCC515"
"8261","LJP009_HEK293_24H:E19","ponatinib_10 uM_24 h","HEK293"
"8262","LJP001_SKBR3_6H:BRD-K49327517-001-01-9:10","THZ-2-98-01_10 uM_6 h","SKBR3"
"8263","LJP001_MCF10A_24H:BRD-K92571446-001-01-4:0.4","WZ-3105_0.37 uM_24 h","MCF10A"
"8264","LJP009_HME1_24H:C07","GNF-2_10 uM_24 h","HME1"
"8265","LJP008_HUVEC_24H:A21","MK-1775_1.11 uM_24 h","HUVEC"
"8266","LJP009_SKL.C_24H:H07","dabrafenib_10 uM_24 h","SKL"
"8267","LJP008_SKL_24H:L20","belinostat_3.33 uM_24 h","SKL"
"8268","LJP001_SKBR3_24H:C07","GW-843682X_10 uM_24 h","SKBR3"
"8269","LJP008_CD34_24H:F14","UNC-1215_3.33 uM_24 h","CD34"
"8270","LJP005_HA1E_24H:K19","GDC-0980_10 uM_24 h","HA1E"
"8271","LJP007_HELA_24H:A07","XMD-885_10 uM_24 h","HELA"
"8272","LJP009_HUVEC_24H:K19","CC-401_10 uM_24 h","HUVEC"
"8273","LJP001_SKBR3_6H:BRD-K46056750-001-02-1:2","AZD-7762_2.22 uM_6 h","SKBR3"
"8274","LJP008_SKL_24H:E13","BRD-K54606188_10 uM_24 h","SKL"
"8275","LJP008_CD34_24H:F01","ACY-1215_10 uM_24 h","CD34"
"8276","LJP006_SKBR3_3H:C07","KIN001-043_10 uM_3 h","SKBR3"
"8277","LJP009_HELA_24H:A04","tanespimycin_10 uM_24 h","HELA"
"8278","LJP009_HME1_24H:I07","BX-795_10 uM_24 h","HME1"
"8279","LJP008_HUVEC_24H:O01","PD-0325901_10 uM_24 h","HUVEC"
"8280","LJP008_THP1_24H:B19","KU-60019_10 uM_24 h","THP1"
"8281","LJP005_HCC515_24H:P03","AS-601245_1.11 uM_24 h","HCC515"
"8282","LJP001_SKBR3_24H:P08","KIN001-244_0.08 uM_24 h","SKBR3"
"8283","LJP005_HA1E_24H:F06","CGP-60474_0.04 uM_24 h","HA1E"
"8284","LJP007_THP1_24H:N13","AZD-9291_10 uM_24 h","THP1"
"8285","LJP008_THP1_24H:P15","LY-2603618_1.11 uM_24 h","THP1"
"8286","LJP007_THP1_24H:M07","motesanib_10 uM_24 h","THP1"
"8287","LJP009_HME1_24H:A03","vorinostat_10 uM_24 h","HME1"
"8288","LJP008_HUVEC_24H:O07","AZ-20_10 uM_24 h","HUVEC"
"8289","LJP005_HCC515_24H:C07","NU-7441_10 uM_24 h","HCC515"
"8290","LJP005_HCC515_24H:I20","torin-2_3.33 uM_24 h","HCC515"
"8291","LJP007_NPC.CAS9_24H:H19","KIN001-266_10 uM_24 h","NPC"
"8292","LJP007_NPC.CAS9_24H:I20","rebastinib_3.33 uM_24 h","NPC"
"8293","LJP006_HA1E_24H:E07","OSI-027_10 uM_24 h","HA1E"
"8294","LJP009_SKL.C_24H:C01","JWE-035_10 uM_24 h","SKL"
"8295","LJP006_PC3_24H:E07","OSI-027_10 uM_24 h","PC3"
"8296","LJP007_ASC.C_24H:J07","KIN001-270_10 uM_24 h","ASC"
"8297","LJP006_HS578T_24H:H07","canertinib_10 uM_24 h","HS578T"
"8298","LJP007_A549_24H:G01","KW-2449_10 uM_24 h","A549"
"8299","LJP008_HCC515_24H:L01","CX-5461_10 uM_24 h","HCC515"
"8300","LJP007_A549_24H:J01","PHA-767491_10 uM_24 h","A549"
"8301","LJP001_BT20_24H:BRD-K50199947-001-01-8:10","WH-4023_10 uM_24 h","BT20"
"8302","LJP006_HME1_3H:C08","KIN001-043_3.33 uM_3 h","HME1"
"8303","LJP008_HELA_24H:B19","KU-60019_10 uM_24 h","HELA"
"8304","LJP009_HEK293_24H:C13","QL-XI-92_10 uM_24 h","HEK293"
"8305","LJP009_JURKAT_24H:F01","GSK-1059615_10 uM_24 h","JURKAT"
"8306","LJP005_HA1E_24H:H16","NVP-AUY922_0.37 uM_24 h","HA1E"
"8307","LJP005_HT29_24H:K19","GDC-0980_10 uM_24 h","HT29"
"8308","LJP006_HA1E_24H:M02","HG-6-64-01_3.33 uM_24 h","HA1E"
"8309","LJP009_PC3_24H:F19","chelerythrine_10 uM_24 h","PC3"
"8310","LJP007_YAPC_24H:J02","PHA-767491_3.33 uM_24 h","YAPC"
"8311","LJP006_SKBR3_24H:I24","A-443654_0.04 uM_24 h","SKBR3"
"8312","LJP006_HS578T_24H:B13","GW-843682X_10 uM_24 h","HS578T"
"8313","LJP008_HCC515_24H:P03","GSK-J2_1.11 uM_24 h","HCC515"
"8314","LJP009_A549_24H:H19","NVP-BHG712_10 uM_24 h","A549"
"8315","LJP007_NPC.CAS9_24H:E01","GDC-0068_10 uM_24 h","NPC"
"8316","LJP006_PC3_24H:I20","A-443654_3.33 uM_24 h","PC3"
"8317","LJP009_SKL_24H:D07","KIN001-242_10 uM_24 h","SKL"
"8318","LJP008_HELA_24H:P14","LY-2603618_3.33 uM_24 h","HELA"
"8319","LJP009_HELA_24H:E19","ponatinib_10 uM_24 h","HELA"
"8320","LJP006_SKBR3_24H:A18","alvocidib_0.04 uM_24 h","SKBR3"
"8321","LJP009_NPC_24H:C13","QL-XI-92_10 uM_24 h","NPC"
"8322","LJP009_PC3_24H:K02","HMN-214_3.33 uM_24 h","PC3"
"8323","LJP007_THP1_24H:L13","HG-14-10-04_10 uM_24 h","THP1"
"8324","LJP008_CD34_24H:P07","VE-821_10 uM_24 h","CD34"
"8325","LJP009_CD34_24H:B19","BI-2536_10 uM_24 h","CD34"
"8326","LJP007_SKL.C_24H:N14","AZD-9291_3.33 uM_24 h","SKL"
"8327","LJP008_HCC515_24H:L21","belinostat_1.11 uM_24 h","HCC515"
"8328","LJP009_A549_24H:I13","rigosertib_10 uM_24 h","A549"
"8329","LJP001_SKBR3_6H:BRD-K97056771-001-07-3:10","GNF-2_10 uM_6 h","SKBR3"
"8330","LJP007_NPC.CAS9_24H:A13","amuvatinib_10 uM_24 h","NPC"
"8331","LJP006_PC3_24H:B19","JW-7-24-1_10 uM_24 h","PC3"
"8332","LJP009_CD34_24H:A13","XMD-892_10 uM_24 h","CD34"
"8333","LJP009_CD34_24H:D06","PF-03758309_0.04 uM_24 h","CD34"
"8334","LJP009_CD34_24H:F13","KIN-001-220_10 uM_24 h","CD34"
"8335","LJP009_SKL.C_24H:H19","NVP-BHG712_10 uM_24 h","SKL"
"8336","LJP007_SKL.C_24H:F19","BRD-K68336408_10 uM_24 h","SKL"
"8337","LJP007_SKL.C_24H:E13","AZ-628_10 uM_24 h","SKL"
"8338","LJP009_JURKAT_24H:C05","JWE-035_0.12 uM_24 h","JURKAT"
"8339","LJP001_MDAMB231_24H:BRD-A45498368-001-03-0:10","WYE-125132_10 uM_24 h","MDAMB231"
"8340","LJP006_HME1_3H:C22","mitoxantrone_0.37 uM_3 h","HME1"
"8341","LJP007_HELA_24H:L01","SB-525334_10 uM_24 h","HELA"
"8342","LJP005_BT20_3H:P07","CYT-387_10 uM_3 h","BT20"
"8343","LJP009_HME1_24H:A07","XMD-1499_10 uM_24 h","HME1"
"8344","LJP007_MCF10A_24H:L13","HG-14-10-04_10 uM_24 h","MCF10A"
"8345","LJP009_JURKAT_24H:A03","vorinostat_10 uM_24 h","JURKAT"
"8346","LJP005_HS578T_24H:G19","AZD-8330_10 uM_24 h","HS578T"
"8347","LJP001_HS578T_24H:BRD-K51313569-001-03-7:10","palbociclib_10 uM_24 h","HS578T"
"8348","LJP008_CD34_24H:G01","PFI-1_10 uM_24 h","CD34"
"8349","LJP008_HELA_24H:O07","AZ-20_10 uM_24 h","HELA"
"8350","LJP009_CD34_24H:J07","PF-573228_10 uM_24 h","CD34"
"8351","LJP001_BT20_6H:BRD-K06569345-001-01-5:10","HG-5-88-01_10 uM_6 h","BT20"
"8352","LJP001_BT20_6H:BRD-K15592317-001-02-8:10","CP-466722_10 uM_6 h","BT20"
"8353","LJP001_BT20_24H:BRD-K68407802-001-02-7:2","KIN001-055_2.22 uM_24 h","BT20"
"8354","LJP001_SKBR3_24H:E21","saracatinib_10 uM_24 h","SKBR3"
"8355","LJP008_NPC.TAK_24H:G01","PFI-1_10 uM_24 h","NPC"
"8356","LJP009_PC3_24H:I04","CG-930_0.37 uM_24 h","PC3"
"8357","LJP009_CD34_24H:O13","serdemetan_10 uM_24 h","CD34"
"8358","LJP008_HUVEC_24H:L20","belinostat_3.33 uM_24 h","HUVEC"
"8359","LJP009_HME1_24H:B03","sirolimus_10 uM_24 h","HME1"
"8360","LJP006_SKBR3_24H:L19","THZ-2-98-01_10 uM_24 h","SKBR3"
"8361","LJP007_MCF10A_24H:G01","KW-2449_10 uM_24 h","MCF10A"
"8362","LJP009_HEK293_24H:H01","BAY-61-3606_10 uM_24 h","HEK293"
"8363","LJP009_CD34_24H:H01","BAY-61-3606_10 uM_24 h","CD34"
"8364","LJP009_HME1_24H:H19","NVP-BHG712_10 uM_24 h","HME1"
"8365","LJP008_HCC515_24H:C01","GSK-1070916_10 uM_24 h","HCC515"
"8366","LJP009_A549_24H:A13","XMD-892_10 uM_24 h","A549"
"8367","LJP007_HUVEC_24H:I13","masitinib_10 uM_24 h","HUVEC"
"8368","LJP007_SKL.C_24H:O07","BMS-509744_10 uM_24 h","SKL"
"8369","LJP001_MCF10A_24H:BRD-K87909389-001-04-6:0.08","alvocidib_0.08 uM_24 h","MCF10A"
"8370","LJP007_NPC.TAK_24H:I13","masitinib_10 uM_24 h","NPC"
"8371","LJP009_NPC.TAK_24H:K19","CC-401_10 uM_24 h","NPC"
"8372","LJP001_SKBR3_24H:I19","ZSTK-474_10 uM_24 h","SKBR3"
"8373","LJP005_HA1E_24H:C07","NU-7441_10 uM_24 h","HA1E"
"8374","LJP005_HT29_24H:N02","alpelisib_3.33 uM_24 h","HT29"
"8375","LJP008_THP1_24H:K05","I-BET-151_0.12 uM_24 h","THP1"
"8376","LJP008_SKL_24H:E24","AGK-2_0.04 uM_24 h","SKL"
"8377","LJP005_HCC515_24H:C13","vemurafenib_10 uM_24 h","HCC515"
"8378","LJP005_HCC515_24H:F05","CGP-60474_0.12 uM_24 h","HCC515"
"8379","LJP008_HCC515_24H:P14","LY-2603618_3.33 uM_24 h","HCC515"
"8380","LJP007_NPC.TAK_24H:P07","AT-7867_10 uM_24 h","NPC"
"8381","LJP007_A549_24H:P07","AT-7867_10 uM_24 h","A549"
"8382","LJP001_MCF10A_24H:BRD-K43568579-001-01-9:10","WZ-4-145_10 uM_24 h","MCF10A"
"8383","LJP005_BT20_24H:L08","PD-184352_3.33 uM_24 h","BT20"
"8384","LJP008_HUVEC_24H:E01","ABT-737_10 uM_24 h","HUVEC"
"8385","LJP009_NEU_24H:L01","GSK-2334470_10 uM_24 h","NEU"
"8386","LJP009_PC3_24H:P01","KIN001-055_10 uM_24 h","PC3"
"8387","LJP007_A375_24H:L13","HG-14-10-04_10 uM_24 h","A375"
"8388","LJP006_HS578T_24H:L19","THZ-2-98-01_10 uM_24 h","HS578T"
"8389","LJP008_HCC515_24H:H15","entinostat_1.11 uM_24 h","HCC515"
"8390","LJP009_A549_24H:I07","BX-795_10 uM_24 h","A549"
"8391","LJP007_SKL.C_24H:B04","mitoxantrone_10 uM_24 h","SKL"
"8392","LJP001_MDAMB231_6H:BRD-K46056750-001-02-1:10","AZD-7762_10 uM_6 h","MDAMB231"
"8393","LJP007_NPC.TAK_24H:F13","AZD-4547_10 uM_24 h","NPC"
"8394","LJP001_SKBR3_24H:M03","vemurafenib_10 uM_24 h","SKBR3"
"8395","LJP001_MCF10A_24H:BRD-K04923131-001-10-5:10","BRD-K04923131_10 uM_24 h","MCF10A"
"8396","LJP009_PC3_24H:B15","saracatinib_1.11 uM_24 h","PC3"
"8397","LJP009_HELA_24H:D02","PF-03758309_3.33 uM_24 h","HELA"
"8398","LJP009_SKL.C_24H:D01","PF-03758309_10 uM_24 h","SKL"
"8399","LJP005_HCC515_24H:I14","pelitinib_3.33 uM_24 h","HCC515"
"8400","LJP007_A549_24H:H13","AST-1306_10 uM_24 h","A549"
"8401","LJP009_A549_24H:O07","KIN001-127_10 uM_24 h","A549"
"8402","LJP006_MCF7_3H:O13","torin-1_10 uM_3 h","MCF7"
"8403","LJP009_SKL.C_24H:H01","BAY-61-3606_10 uM_24 h","SKL"
"8404","LJP006_PC3_24H:C07","KIN001-043_10 uM_24 h","PC3"
"8405","LJP008_SKL_24H:I08","mocetinostat_3.33 uM_24 h","SKL"
"8406","LJP009_HUVEC_24H:D05","PF-03758309_0.12 uM_24 h","HUVEC"
"8407","LJP001_BT20_24H:BRD-K00337317-001-02-5:10","NU-7441_10 uM_24 h","BT20"
"8408","LJP009_CD34_24H:J03","GDC-0879_1.11 uM_24 h","CD34"
"8409","LJP005_BT20_24H:N07","YM-201636_10 uM_24 h","BT20"
"8410","LJP005_SKBR3_24H:L01","TG-101348_10 uM_24 h","SKBR3"
"8411","LJP009_PC3_24H:K09","GSK-1059615_1.11 uM_24 h","PC3"
"8412","LJP008_CD34_24H:P01","GSK-J2_10 uM_24 h","CD34"
"8413","LJP009_HME1_24H:D13","TAK-715_10 uM_24 h","HME1"
"8414","LJP005_SKBR3_24H:F19","GSK-690693_10 uM_24 h","SKBR3"
"8415","LJP007_HUVEC_24H:E13","AZ-628_10 uM_24 h","HUVEC"
"8416","LJP007_MCF10A_24H:I01","sunitinib_10 uM_24 h","MCF10A"
"8417","LJP005_HT29_24H:O21","linsitinib_1.11 uM_24 h","HT29"
"8418","LJP008_CD34_24H:E19","AGK-2_10 uM_24 h","CD34"
"8419","LJP009_CD34_24H:I19","alectinib_10 uM_24 h","CD34"
"8420","LJP007_CD34_24H:M19","quizartinib_10 uM_24 h","CD34"
"8421","LJP008_CD34_24H:B19","KU-60019_10 uM_24 h","CD34"
"8422","LJP007_ASC_24H:G01","KW-2449_10 uM_24 h","ASC"
"8423","LJP005_HS578T_24H:N07","YM-201636_10 uM_24 h","HS578T"
"8424","LJP009_HCC515_24H:N01","ALW-II-38-3_10 uM_24 h","HCC515"
"8425","LJP001_BT20_24H:BRD-K01436366-001-05-7:10","XMD-1150_10 uM_24 h","BT20"
"8426","LJP009_NPC.CAS9_24H:L01","GSK-2334470_10 uM_24 h","NPC"
"8427","LJP008_SKL_24H:M24","ischemin_0.04 uM_24 h","SKL"
"8428","LJP008_HELA_24H:I12","mocetinostat_0.04 uM_24 h","HELA"
"8429","LJP005_HT29_24H:L18","SB-590885_0.04 uM_24 h","HT29"
"8430","LJP007_ASC.C_24H:F13","AZD-4547_10 uM_24 h","ASC"
"8431","LJP008_THP1_24H:L22","belinostat_0.37 uM_24 h","THP1"
"8432","LJP008_HCC515_24H:A13","NPK76-II-72-1_10 uM_24 h","HCC515"
"8433","LJP009_HCC515_24H:L07","RAF-265_10 uM_24 h","HCC515"
"8434","LJP001_BT20_24H:BRD-K82091397-001-02-2:10","SB-239063_10 uM_24 h","BT20"
"8435","LJP001_SKBR3_24H:E03","NVP-TAE684_10 uM_24 h","SKBR3"
"8436","LJP005_HT29_24H:H22","TGX-221_0.37 uM_24 h","HT29"
"8437","LJP008_HELA_24H:C13","JQ-1-R_10 uM_24 h","HELA"
"8438","LJP009_CD34_24H:P03","KIN001-055_1.11 uM_24 h","CD34"
"8439","LJP006_SKBR3_3H:L07","WYE-125132_10 uM_3 h","SKBR3"
"8440","LJP006_SKBR3_24H:J03","AZD-5438_1.11 uM_24 h","SKBR3"
"8441","LJP008_THP1_24H:M07","UNC-0638_10 uM_24 h","THP1"
"8442","LJP001_BT20_6H:BRD-K64800655-001-03-3:10","PHA-793887_10 uM_6 h","BT20"
"8443","LJP007_SKL.C_24H:C07","SB-216763_10 uM_24 h","SKL"
"8444","LJP001_HS578T_24H:BRD-K04923131-001-10-5:10","BRD-K04923131_10 uM_24 h","HS578T"
"8445","LJP001_MDAMB231_24H:BRD-K50199947-001-01-8:10","WH-4023_10 uM_24 h","MDAMB231"
"8446","LJP006_PC3_24H:M03","HG-6-64-01_1.11 uM_24 h","PC3"
"8447","LJP005_HT29_24H:M08","XMD-16144_3.33 uM_24 h","HT29"
"8448","LJP008_HELA_24H:D19","EX-527_10 uM_24 h","HELA"
"8449","LJP005_SKBR3_24H:G19","AZD-8330_10 uM_24 h","SKBR3"
"8450","LJP006_SKBR3_24H:B07","sorafenib_10 uM_24 h","SKBR3"
"8451","LJP007_ASC.C_24H:C01","tivozanib_10 uM_24 h","ASC"
"8452","LJP005_MCF7_24H:P18","brivanib_0.04 uM_24 h","MCF7"
"8453","LJP005_SKBR3_24H:I17","pelitinib_0.12 uM_24 h","SKBR3"
"8454","LJP007_MCF10A_24H:P03","idelalisib_1.11 uM_24 h","MCF10A"
"8455","LJP009_SHSY5Y_24H:E03","GW-5074_1.11 uM_24 h","SHSY5Y"
"8456","LJP009_NPC.CAS9_24H:H19","NVP-BHG712_10 uM_24 h","NPC"
"8457","LJP007_MCF10A_24H:O07","BMS-509744_10 uM_24 h","MCF10A"
"8458","LJP001_MCF10A_24H:BRD-K46805185-001-03-4:0.4","XMD-1185H_0.37 uM_24 h","MCF10A"
"8459","LJP001_BT20_6H:BRD-K64890080-001-09-6:10","BI-2536_10 uM_6 h","BT20"
"8460","LJP001_BT20_24H:BRD-K49810818-001-02-8:10","sorafenib_10 uM_24 h","BT20"
"8461","LJP009_NEU_24H:D05","PF-03758309_0.12 uM_24 h","NEU"
"8462","LJP007_NPC.TAK_24H:N12","BGT-226_0.04 uM_24 h","NPC"
"8463","LJP001_MCF7_6H:BRD-K99252563-001-01-1:2","QL-XII-47_2.22 uM_6 h","MCF7"
"8464","LJP008_HCC515_24H:B19","KU-60019_10 uM_24 h","HCC515"
"8465","LJP007_NPC.TAK_24H:L16","HG-14-10-04_0.37 uM_24 h","NPC"
"8466","LJP009_SKL_24H:K11","GSK-1059615_0.12 uM_24 h","SKL"
"8467","LJP005_HT29_24H:E13","NVP-AEW541_10 uM_24 h","HT29"
"8468","LJP006_HA1E_24H:D02","BMS-345541_3.33 uM_24 h","HA1E"
"8469","LJP009_HUVEC_24H:P03","KIN001-055_1.11 uM_24 h","HUVEC"
"8470","LJP005_HCC515_24H:F19","GSK-690693_10 uM_24 h","HCC515"
"8471","LJP007_HUVEC_24H:B13","tivantinib_10 uM_24 h","HUVEC"
"8472","LJP005_HCC515_24H:E07","PF-431396_10 uM_24 h","HCC515"
"8473","LJP008_HCC515_24H:J01","BRD-K55591206_10 uM_24 h","HCC515"
"8474","LJP008_HCC515_24H:O06","PD-0325901_0.04 uM_24 h","HCC515"
"8475","LJP001_SKBR3_24H:G12","WH-4023_2.22 uM_24 h","SKBR3"
"8476","LJP009_NPC.TAK_24H:I15","rigosertib_1.11 uM_24 h","NPC"
"8477","LJP007_NPC.CAS9_24H:P19","NVP-BGJ398_10 uM_24 h","NPC"
"8478","LJP005_HA1E_24H:K13","PIK-93_10 uM_24 h","HA1E"
"8479","LJP009_SKL.C_24H:P09","BRD-A92800748_1.11 uM_24 h","SKL"
"8480","LJP008_SKL_24H:F01","ACY-1215_10 uM_24 h","SKL"
"8481","LJP007_ASC.C_24H:C15","SAR-245409_1.11 uM_24 h","ASC"
"8482","LJP009_HUVEC_24H:O07","KIN001-127_10 uM_24 h","HUVEC"
"8483","LJP005_HS578T_24H:B24","BRD-K04887706_0.04 uM_24 h","HS578T"
"8484","LJP001_BT20_24H:BRD-K24515980-001-01-6:10","QL-XI-92_10 uM_24 h","BT20"
"8485","LJP001_MDAMB231_6H:BRD-K69932463-001-05-6:2","AZD-8055_2.22 uM_6 h","MDAMB231"
"8486","LJP001_BT20_6H:BRD-K69932463-001-05-6:10","AZD-8055_10 uM_6 h","BT20"
"8487","LJP005_HA1E_24H:L19","BX-912_10 uM_24 h","HA1E"
"8488","LJP009_HME1_24H:L08","RAF-265_3.33 uM_24 h","HME1"
"8489","LJP007_A375_24H:M17","NVP-TAE226_0.12 uM_24 h","A375"
"8490","LJP007_HELA_24H:H18","AST-1306_0.04 uM_24 h","HELA"
"8491","LJP009_HUVEC_24H:B04","mitoxantrone_10 uM_24 h","HUVEC"
"8492","LJP008_NPC.CAS9_24H:J24","RG-108_0.04 uM_24 h","NPC"
"8493","LJP007_SKL.C_24H:G07","dacomitinib_10 uM_24 h","SKL"
"8494","LJP008_HCC515_24H:M24","ischemin_0.04 uM_24 h","HCC515"
"8495","LJP009_JURKAT_24H:N15","JNK-IN-5A_1.11 uM_24 h","JURKAT"
"8496","LJP007_HELA_24H:K08","GSK-1059615_3.33 uM_24 h","HELA"
"8497","LJP008_CD34_24H:E13","BRD-K54606188_10 uM_24 h","CD34"
"8498","LJP009_CD34_24H:B03","sirolimus_10 uM_24 h","CD34"
"8499","LJP007_ASC.C_24H:N01","BRD-K09991945_10 uM_24 h","ASC"
"8500","LJP007_THP1_24H:G01","KW-2449_10 uM_24 h","THP1"
"8501","LJP008_HUVEC_24H:K01","I-BET-151_10 uM_24 h","HUVEC"
"8502","LJP005_HCC515_24H:G03","LDN-193189_1.11 uM_24 h","HCC515"
"8503","LJP007_HUVEC_24H:N13","AZD-9291_10 uM_24 h","HUVEC"
