,sig_id,conditionId,cell_iname
4467,DOS022_VCAP_24H:BRD-K80648041-001-01-3:4.92,BRD-K80648041_4 uM_24 h,VCAP
4468,DOS029_VCAP_24H:BRD-K41862560-001-01-9:5.08,BRD-K41862560_4 uM_24 h,VCAP
4469,DOS011_VCAP_24H:BRD-K85332209-001-01-7:5.04,BRD-K85332209_4 uM_24 h,VCAP
4470,DOS012_VCAP_24H:BRD-K33044853-001-01-0:5,BRD-K33044853_4 uM_24 h,VCAP
4471,DOS003_VCAP_24H:BRD-K67771738-001-01-8:5.03,BRD-K67771738_4 uM_24 h,VCAP
4472,DOS029_VCAP_24H:BRD-K38700430-001-01-4:5.02,BRD-K38700430_4 uM_24 h,VCAP
4473,DOS002_VCAP_24H:BRD-K40087764-001-01-8:5.03,BRD-K40087764_4 uM_24 h,VCAP
4474,DOS011_VCAP_24H:BRD-K92953840-001-01-6:5.02,BRD-K92953840_4 uM_24 h,VCAP
4475,DOS019_VCAP_24H:BRD-K24986598-001-01-3:5.27,BRD-K24986598_4 uM_24 h,VCAP
4476,DOS011_VCAP_24H:BRD-K01727336-001-01-5:5.21,BRD-K01727336_4 uM_24 h,VCAP
4477,DOS022_VCAP_24H:BRD-K29181432-003-02-0:5,BRD-K29181432_4 uM_24 h,VCAP
4478,DOS027_VCAP_24H:BRD-K71182858-001-01-6:4.93,BRD-K71182858_4 uM_24 h,VCAP
4479,DOS002_VCAP_24H:BRD-K51400578-001-01-5:5.02,BRD-K51400578_4 uM_24 h,VCAP
4480,DOS006_VCAP_24H:BRD-K65548588-001-02-1:5,BRD-K65548588_4 uM_24 h,VCAP
4481,DOS013_VCAP_24H:BRD-K44205194-001-01-2:5.09,BRD-K44205194_4 uM_24 h,VCAP
4482,DOS020_VCAP_24H:BRD-K36462169-001-01-0:5.03,BRD-K36462169_4 uM_24 h,VCAP
4483,DOS025_VCAP_24H:BRD-K64285892-001-01-4:4.97,BRD-K64285892_4 uM_24 h,VCAP
4484,DOS008_VCAP_24H:BRD-K12089955-001-01-7:4.92,BRD-K12089955_4 uM_24 h,VCAP
4485,DOS003_VCAP_24H:BRD-K32648402-001-01-5:5.05,BRD-K32648402_4 uM_24 h,VCAP
4486,DOS016_VCAP_24H:BRD-K51971121-001-01-7:5.03,BRD-K51971121_4 uM_24 h,VCAP
4487,DOS022_VCAP_24H:BRD-K03258328-001-01-9:4.98,BRD-K03258328_4 uM_24 h,VCAP
4488,DOS026_VCAP_6H:BRD-K34392222-001-01-6:5.03,BRD-K34392222_4 uM_6 h,VCAP
4489,DOS024_VCAP_24H:BRD-K45431864-001-01-2:4.93,BRD-K45431864_4 uM_24 h,VCAP
4490,DOS025_VCAP_6H:BRD-K82234732-001-01-4:4.99,BRD-K82234732_4 uM_6 h,VCAP
4491,DOS007_VCAP_24H:BRD-K78633583-001-01-3:5.1,BRD-K78633583_4 uM_24 h,VCAP
4492,DOS024_VCAP_24H:BRD-K12738359-001-01-1:4.99,BRD-K12738359_4 uM_24 h,VCAP
4493,DOS002_VCAP_24H:BRD-K09231502-001-01-8:5.01,BRD-K09231502_4 uM_24 h,VCAP
4494,DOS025_VCAP_24H:BRD-K29286627-001-01-8:4.99,BRD-K29286627_4 uM_24 h,VCAP
4495,DOS025_VCAP_6H:BRD-K64930062-001-01-9:5,SA-1459002_4 uM_6 h,VCAP
4496,DOS002_VCAP_24H:BRD-K79102010-001-01-1:4.98,BRD-K79102010_4 uM_24 h,VCAP
4497,DOS005_VCAP_24H:BRD-K87886529-001-01-3:5.04,BRD-K87886529_4 uM_24 h,VCAP
4498,DOS011_VCAP_24H:BRD-K00064877-001-01-9:4.88,BRD-K00064877_4 uM_24 h,VCAP
4499,DOS030_VCAP_24H:BRD-K28282432-001-02-1:5,BRD-K28282432_4 uM_24 h,VCAP
4500,DOS005_VCAP_24H:BRD-K31310964-001-01-3:5.05,BRD-K31310964_4 uM_24 h,VCAP
4501,DOS025_VCAP_24H:BRD-K89986699-001-01-3:5.07,SA-1459173_4 uM_24 h,VCAP
4502,DOS011_VCAP_24H:BRD-K25148849-001-01-6:5.12,BRD-K25148849_4 uM_24 h,VCAP
4503,DOS018_VCAP_24H:BRD-K03815046-001-01-7:5.03,BRD-K03815046_4 uM_24 h,VCAP
4504,DOS024_VCAP_24H:BRD-K66740714-001-01-2:4.88,BRD-K66740714_4 uM_24 h,VCAP
4505,DOS004_VCAP_6H:BRD-K62283710-001-01-1:5.01,BRD-K62283710_4 uM_6 h,VCAP
4506,DOS026_VCAP_24H:BRD-K43283393-001-01-9:4.97,BRD-K43283393_4 uM_24 h,VCAP
4507,DOS014_VCAP_24H:BRD-K14952621-001-01-8:4.99,BRD-K14952621_4 uM_24 h,VCAP
4508,DOS016_VCAP_6H:BRD-K77953075-001-01-1:5.05,BRD-K77953075_4 uM_6 h,VCAP
4509,DOS010_VCAP_6H:BRD-K06326887-001-01-4:5.04,BRD-K06326887_4 uM_6 h,VCAP
4510,DOS018_VCAP_24H:BRD-K98370172-001-01-5:5.09,BRD-K98370172_4 uM_24 h,VCAP
4511,DOS026_VCAP_24H:BRD-K03222452-001-01-3:5,BRD-K03222452_4 uM_24 h,VCAP
4512,DOS046_PC3_24H:BRD-K85815049-001-01-5:5,BRD-K85815049_4 uM_24 h,PC3
4513,DOS006_VCAP_24H:BRD-K15912359-001-02-7:5,BRD-K15912359_4 uM_24 h,VCAP
4514,DOS019_VCAP_24H:BRD-K97717522-001-01-5:5.08,BRD-K97717522_4 uM_24 h,VCAP
4515,DOS022_VCAP_24H:BRD-K99481965-001-01-0:4.88,BRD-K99481965_4 uM_24 h,VCAP
4516,DOS024_VCAP_24H:BRD-K39622686-001-01-0:5.04,BRD-K39622686_4 uM_24 h,VCAP
4517,DOS025_VCAP_6H:BRD-K64418359-001-01-7:4.99,BRD-K64418359_4 uM_6 h,VCAP
4518,DOS006_VCAP_24H:BRD-K01700755-001-01-4:4.92,BRD-K01700755_4 uM_24 h,VCAP
4519,DOS015_VCAP_24H:BRD-K22562809-001-01-9:4.97,BRD-K22562809_4 uM_24 h,VCAP
4520,DOS020_VCAP_24H:BRD-K70074151-001-01-0:4.62,BRD-K70074151_4 uM_24 h,VCAP
4521,DOS001_VCAP_24H:BRD-K18772888-001-02-2:5.04,BRD-K18772888_4 uM_24 h,VCAP
4522,DOS017_VCAP_24H:BRD-K20604601-001-01-1:5,BRD-K20604601_4 uM_24 h,VCAP
4523,DOS024_VCAP_24H:BRD-K96957785-001-01-0:5,BRD-K96957785_4 uM_24 h,VCAP
4524,DOS010_VCAP_6H:BRD-K93369639-001-01-9:5.02,BRD-K93369639_4 uM_6 h,VCAP
4525,DOS024_VCAP_24H:BRD-K48457318-001-02-4:4.91,BRD-K48457318_4 uM_24 h,VCAP
4526,DOS004_VCAP_24H:BRD-K12942263-001-01-4:5.01,BRD-K12942263_4 uM_24 h,VCAP
4527,DOS007_VCAP_24H:BRD-K43852369-001-02-9:5.02,BRD-K43852369_4 uM_24 h,VCAP
4528,DOS019_VCAP_24H:BRD-K09725203-001-01-1:5.02,BRD-K09725203_4 uM_24 h,VCAP
4529,DOS001_VCAP_24H:BRD-K31251993-001-01-4:5,BRD-K31251993_4 uM_24 h,VCAP
4530,DOS007_VCAP_24H:BRD-K69930474-001-02-4:5.01,BRD-K69930474_4 uM_24 h,VCAP
4531,DOS030_VCAP_24H:BRD-K19818442-001-01-3:5.02,BRD-K19818442_4 uM_24 h,VCAP
4532,DOS022_VCAP_6H:BRD-K80999199-001-01-0:5.22,BRD-K80999199_4 uM_6 h,VCAP
4533,DOS004_VCAP_24H:BRD-K36333904-001-01-3:5.01,BRD-K36333904_4 uM_24 h,VCAP
4534,DOS013_VCAP_24H:BRD-K31671785-001-01-5:5,BRD-K31671785_4 uM_24 h,VCAP
4535,DOS013_VCAP_24H:BRD-K90061989-001-01-1:5,BRD-K90061989_4 uM_24 h,VCAP
4536,DOS003_VCAP_24H:BRD-K01651394-001-01-6:5.03,BRD-K01651394_4 uM_24 h,VCAP
4537,DOS024_VCAP_24H:BRD-K92947165-001-01-5:4.96,BRD-K92947165_4 uM_24 h,VCAP
4538,DOS018_VCAP_24H:BRD-K91809691-001-01-1:5.08,BRD-K91809691_4 uM_24 h,VCAP
4539,DOS004_VCAP_6H:BRD-K46658587-001-01-5:5,BRD-K46658587_4 uM_6 h,VCAP
4540,DOS002_VCAP_24H:BRD-K07063907-001-01-8:5.1,BRD-K07063907_4 uM_24 h,VCAP
4541,DOS003_VCAP_24H:BRD-K63948704-001-01-6:5.02,BRD-K63948704_4 uM_24 h,VCAP
4542,DOS003_VCAP_24H:BRD-K92967681-001-01-8:5.03,BRD-K92967681_4 uM_24 h,VCAP
4543,DOS025_VCAP_6H:BRD-K50716931-001-01-7:5,BRD-K50716931_4 uM_6 h,VCAP
4544,DOS002_VCAP_24H:BRD-K20126873-001-02-4:5.15,BRD-K20126873_4 uM_24 h,VCAP
4545,DOS002_VCAP_24H:BRD-K32975941-001-01-0:4.9,SA-242443_4 uM_24 h,VCAP
4546,DOS016_VCAP_24H:BRD-K76904146-001-01-0:5,BRD-K76904146_4 uM_24 h,VCAP
4547,DOS020_VCAP_24H:BRD-K04206413-001-01-3:5.01,BRD-K04206413_4 uM_24 h,VCAP
4548,DOS029_VCAP_24H:BRD-K10482608-001-01-7:5.02,BRD-K10482608_4 uM_24 h,VCAP
4549,DOS029_VCAP_24H:BRD-K79260832-001-01-3:5,BRD-K79260832_4 uM_24 h,VCAP
4550,DOS008_VCAP_24H:BRD-K46419847-001-01-8:4.92,BRD-K46419847_4 uM_24 h,VCAP
4551,DOS017_VCAP_24H:BRD-K36360168-001-01-7:4.95,BRD-K36360168_4 uM_24 h,VCAP
4552,DOS022_VCAP_24H:BRD-K33713995-001-01-9:5.04,BRD-K33713995_4 uM_24 h,VCAP
4553,DOS028_VCAP_24H:BRD-M18093923-001-01-0:5.07,BRD-M18093923_4 uM_24 h,VCAP
4554,DOS011_VCAP_24H:BRD-K29568987-001-01-3:4.98,BRD-K29568987_4 uM_24 h,VCAP
4555,DOS028_VCAP_24H:BRD-K20954269-001-01-3:5,BRD-K20954269_4 uM_24 h,VCAP
4556,DOS010_VCAP_24H:BRD-K55197905-001-01-7:5,BRD-K55197905_4 uM_24 h,VCAP
4557,DOS025_VCAP_24H:BRD-K08446710-001-01-1:5.02,BRD-K08446710_4 uM_24 h,VCAP
4558,DOS010_VCAP_6H:BRD-K37457040-001-01-4:5.02,BRD-K37457040_4 uM_6 h,VCAP
4559,DOS001_VCAP_24H:BRD-K78800374-001-01-1:5.1,BRD-K78800374_4 uM_24 h,VCAP
4560,DOS002_VCAP_24H:BRD-K01140360-001-01-0:5,BRD-K01140360_4 uM_24 h,VCAP
4561,DOS006_VCAP_24H:BRD-K78824440-001-02-9:5.04,BRD-K78824440_4 uM_24 h,VCAP
4562,DOS022_VCAP_24H:BRD-K31970894-003-01-5:5.02,BRD-K31970894_4 uM_24 h,VCAP
4563,DOS008_VCAP_24H:BRD-K89133991-001-01-7:5.03,BRD-K89133991_4 uM_24 h,VCAP
4564,DOS018_VCAP_24H:BRD-K92023938-001-01-1:5.03,BRD-K92023938_4 uM_24 h,VCAP
4565,DOS027_VCAP_24H:BRD-K32759520-001-01-7:5.05,BRD-K32759520_4 uM_24 h,VCAP
4566,DOS003_VCAP_24H:BRD-K87260976-001-01-9:5.02,BRD-K87260976_4 uM_24 h,VCAP
4567,DOS005_VCAP_24H:BRD-K75393430-001-01-2:4.99,BRD-K75393430_4 uM_24 h,VCAP
4568,DOS010_VCAP_6H:BRD-K64380616-001-01-8:5.02,BRD-K64380616_4 uM_6 h,VCAP
4569,DOS013_VCAP_24H:BRD-K76223260-001-01-5:4.99,BRD-K76223260_4 uM_24 h,VCAP
4570,DOS014_VCAP_24H:BRD-K44338067-001-01-5:5.04,BRD-K44338067_4 uM_24 h,VCAP
4571,DOS024_VCAP_24H:BRD-K00248931-001-01-2:4.95,BRD-K00248931_4 uM_24 h,VCAP
4572,DOS022_VCAP_24H:BRD-K89961851-001-01-0:5.12,BRD-K89961851_4 uM_24 h,VCAP
4573,DOS025_VCAP_24H:BRD-K58560613-001-01-6:5.01,BRD-K58560613_4 uM_24 h,VCAP
4574,DOS025_VCAP_6H:BRD-K65482654-001-01-4:4.99,BRD-K65482654_4 uM_6 h,VCAP
4575,DOS002_VCAP_24H:BRD-K76381171-001-01-9:5.18,BRD-K76381171_4 uM_24 h,VCAP
4576,DOS010_VCAP_24H:BRD-K29924325-001-01-9:4.92,BRD-K29924325_4 uM_24 h,VCAP
4577,DOS004_VCAP_6H:BRD-K97615779-001-01-1:5.05,BRD-K97615779_4 uM_6 h,VCAP
4578,DOS008_VCAP_24H:BRD-K93109423-001-01-9:5.08,BRD-K93109423_4 uM_24 h,VCAP
4579,DOS010_VCAP_24H:BRD-K64023191-001-01-7:4.86,BRD-K64023191_4 uM_24 h,VCAP
4580,DOS029_VCAP_24H:BRD-K80138901-001-01-4:4.81,BRD-K80138901_4 uM_24 h,VCAP
4581,DOS016_VCAP_6H:BRD-K19108281-001-01-3:4.99,BRD-K19108281_4 uM_6 h,VCAP
4582,DOS030_VCAP_6H:BRD-K63880531-001-01-0:5.03,BRD-K63880531_4 uM_6 h,VCAP
4583,DOS006_VCAP_24H:BRD-K08460070-001-01-6:4.93,BRD-K08460070_4 uM_24 h,VCAP
4584,DOS018_VCAP_24H:BRD-K79522563-001-01-1:5.03,BRD-K79522563_4 uM_24 h,VCAP
4585,DOS029_VCAP_24H:BRD-K61991236-001-01-5:5,BRD-K61991236_4 uM_24 h,VCAP
4586,DOS007_VCAP_24H:BRD-K44746563-001-01-8:5.19,BRD-K44746563_4 uM_24 h,VCAP
4587,DOS013_VCAP_24H:BRD-K49417484-001-01-7:5.02,BRD-K49417484_4 uM_24 h,VCAP
4588,DOS020_VCAP_24H:BRD-K63607326-001-01-6:5.01,BRD-K63607326_4 uM_24 h,VCAP
4589,DOS028_VCAP_24H:BRD-K10600561-001-01-9:5.02,BRD-K10600561_4 uM_24 h,VCAP
4590,DOS001_VCAP_6H:BRD-K84293326-001-02-8:5,BRD-K84293326_4 uM_6 h,VCAP
4591,DOS012_VCAP_24H:BRD-K07400331-001-01-8:4.93,BRD-K07400331_4 uM_24 h,VCAP
4592,DOS011_VCAP_24H:BRD-K32559936-001-01-9:5.04,BRD-K32559936_4 uM_24 h,VCAP
4593,DOS019_VCAP_24H:BRD-K07020505-001-01-4:5.32,BRD-K07020505_4 uM_24 h,VCAP
4594,DOS019_VCAP_24H:BRD-K89388769-001-01-7:5,BRD-K89388769_4 uM_24 h,VCAP
4595,DOS009_VCAP_24H:BRD-K32665240-001-01-5:5.02,BRD-K32665240_4 uM_24 h,VCAP
4596,DOS012_VCAP_24H:BRD-K27647724-001-01-5:5.15,BRD-K27647724_4 uM_24 h,VCAP
4597,DOS017_VCAP_24H:BRD-K75061326-001-01-2:4.97,BRD-K75061326_4 uM_24 h,VCAP
4598,DOS010_VCAP_6H:BRD-K49623506-001-01-4:4.95,BRD-K49623506_4 uM_6 h,VCAP
4599,DOS016_VCAP_24H:BRD-K33451389-001-01-0:5.09,BRD-K33451389_4 uM_24 h,VCAP
4600,DOS027_VCAP_24H:BRD-K08624646-001-01-2:5.03,BRD-K08624646_4 uM_24 h,VCAP
4601,DOS002_VCAP_24H:BRD-K59683187-001-01-1:5,BRD-K59683187_4 uM_24 h,VCAP
4602,DOS024_VCAP_24H:BRD-K88058683-001-01-0:4.96,BRD-K88058683_4 uM_24 h,VCAP
4603,DOS007_VCAP_24H:BRD-K58310742-001-02-8:5.01,BRD-K58310742_4 uM_24 h,VCAP
4604,DOS013_VCAP_24H:BRD-K50223932-001-01-3:4.98,BRD-K50223932_4 uM_24 h,VCAP
4605,DOS018_VCAP_24H:BRD-K95899688-001-01-3:5.01,BRD-K95899688_4 uM_24 h,VCAP
4606,DOS025_VCAP_24H:BRD-K46587586-001-01-7:4.98,SA-1456508_4 uM_24 h,VCAP
4607,DOS002_VCAP_24H:BRD-K83790954-001-01-5:5.05,BRD-K83790954_4 uM_24 h,VCAP
4608,DOS002_VCAP_24H:BRD-K96933023-001-01-3:5,BRD-K96933023_4 uM_24 h,VCAP
4609,DOS026_VCAP_24H:BRD-K24123159-001-01-4:4.99,BRD-K24123159_4 uM_24 h,VCAP
4610,DOS002_VCAP_24H:BRD-K24149610-001-01-2:4.91,BRD-K24149610_4 uM_24 h,VCAP
4611,DOS026_VCAP_6H:BRD-K73627655-001-01-3:5.03,BRD-K73627655_4 uM_6 h,VCAP
4612,DOS022_VCAP_24H:BRD-K46766834-004-02-9:5.01,BRD-K46766834_4 uM_24 h,VCAP
4613,DOS024_VCAP_24H:BRD-K39669696-001-01-9:4.95,BRD-K39669696_4 uM_24 h,VCAP
4614,DOS011_VCAP_24H:BRD-K11577165-001-01-8:5.17,BRD-K11577165_4 uM_24 h,VCAP
4615,DOS024_VCAP_24H:BRD-K51181663-001-01-7:5.03,BRD-K51181663_4 uM_24 h,VCAP
4616,DOS028_VCAP_24H:BRD-K78704198-001-01-9:4.96,BRD-K78704198_4 uM_24 h,VCAP
4617,DOS002_VCAP_24H:BRD-K71672862-001-01-0:5.03,BRD-K71672862_4 uM_24 h,VCAP
4618,DOS003_VCAP_24H:BRD-K55522699-001-01-6:5.04,BRD-K55522699_4 uM_24 h,VCAP
4619,DOS003_VCAP_24H:BRD-K39685923-001-01-0:4.99,BRD-K39685923_4 uM_24 h,VCAP
4620,DOS024_VCAP_24H:BRD-K87730884-001-01-2:5,BRD-K87730884_4 uM_24 h,VCAP
4621,DOS028_VCAP_24H:BRD-M77293869-001-01-0:4.92,BRD-M77293869_4 uM_24 h,VCAP
4622,DOS025_VCAP_6H:BRD-K80223377-001-01-9:5.08,BRD-K80223377_4 uM_6 h,VCAP
4623,DOS029_VCAP_24H:BRD-K79112806-001-01-8:5.02,BRD-K79112806_4 uM_24 h,VCAP
4624,DOS022_VCAP_24H:BRD-K47029744-001-01-8:4.9,BRD-K47029744_4 uM_24 h,VCAP
4625,DOS001_VCAP_24H:BRD-K24528445-001-01-8:5.08,BRD-K24528445_4 uM_24 h,VCAP
4626,DOS028_VCAP_24H:BRD-M28080892-001-01-2:5.02,BRD-M28080892_4 uM_24 h,VCAP
4627,DOS004_VCAP_24H:BRD-K27918075-001-01-5:5.01,BRD-K27918075_4 uM_24 h,VCAP
4628,DOS028_VCAP_24H:BRD-M56188090-001-01-8:5,BRD-M56188090_4 uM_24 h,VCAP
4629,DOS024_VCAP_24H:BRD-K35002913-001-01-4:4.95,BRD-K35002913_4 uM_24 h,VCAP
4630,DOS008_VCAP_24H:BRD-K96871778-001-01-2:4.99,BRD-K96871778_4 uM_24 h,VCAP
4631,DOS025_VCAP_24H:BRD-K62995317-001-01-7:5.01,BRD-K62995317_4 uM_24 h,VCAP
4632,DOS029_VCAP_24H:BRD-K60272788-001-01-3:5,BRD-K60272788_4 uM_24 h,VCAP
4633,DOS005_VCAP_24H:BRD-K57016057-001-01-3:5.03,BRD-K57016057_4 uM_24 h,VCAP
4634,DOS026_VCAP_24H:BRD-K21904592-001-01-5:5.06,BRD-K21904592_4 uM_24 h,VCAP
4635,DOS006_VCAP_24H:BRD-K62528537-001-01-0:4.98,BRD-K62528537_4 uM_24 h,VCAP
4636,DOS008_VCAP_24H:BRD-K41700431-001-01-8:4.99,BRD-K41700431_4 uM_24 h,VCAP
4637,DOS029_VCAP_24H:BRD-K61606206-001-01-5:4.83,BRD-K61606206_4 uM_24 h,VCAP
4638,DOS028_VCAP_6H:BRD-K88272013-001-01-8:4.99,BRD-K88272013_4 uM_6 h,VCAP
4639,DOS022_VCAP_24H:BRD-K21109208-001-01-7:5.12,BRD-K21109208_4 uM_24 h,VCAP
4640,DOS028_VCAP_24H:BRD-M32495507-001-01-3:5.04,BRD-M32495507_4 uM_24 h,VCAP
4641,DOS029_VCAP_24H:BRD-K11169037-001-01-0:5.03,BRD-K11169037_4 uM_24 h,VCAP
4642,DOS012_VCAP_24H:BRD-K43980524-001-01-2:5.05,BRD-K43980524_4 uM_24 h,VCAP
4643,DOS024_VCAP_24H:BRD-K96952717-001-01-4:5,BRD-K96952717_4 uM_24 h,VCAP
4644,DOS024_VCAP_24H:BRD-K28582709-001-01-2:5.05,BRD-K28582709_4 uM_24 h,VCAP
4645,DOS026_VCAP_24H:BRD-K67697926-001-01-7:4.98,BRD-K67697926_4 uM_24 h,VCAP
4646,DOS011_VCAP_24H:BRD-K78822642-001-01-1:5.15,BRD-K78822642_4 uM_24 h,VCAP
4647,DOS012_VCAP_24H:BRD-K49111930-001-01-6:5.13,BRD-K49111930_4 uM_24 h,VCAP
4648,DOS014_VCAP_24H:BRD-K94172147-001-01-1:5.05,BRD-K94172147_4 uM_24 h,VCAP
4649,DOS018_VCAP_24H:BRD-K66052559-001-01-0:5.46,BRD-K66052559_6.66 uM_24 h,VCAP
4650,DOS006_VCAP_24H:BRD-K20931972-001-01-9:4.9,BRD-K20931972_4 uM_24 h,VCAP
4651,DOS022_VCAP_6H:BRD-K64326023-001-02-6:5,BRD-K64326023_4 uM_6 h,VCAP
4652,DOS026_VCAP_24H:BRD-K13448237-001-01-4:5.04,BRD-K13448237_4 uM_24 h,VCAP
4653,DOS025_VCAP_6H:BRD-K09388341-001-01-1:5.02,BRD-K09388341_4 uM_6 h,VCAP
4654,DOS003_VCAP_24H:BRD-K14602451-001-01-4:5.03,BRD-K14602451_4 uM_24 h,VCAP
4655,DOS027_VCAP_24H:BRD-K97103850-001-01-0:5.02,BRD-K97103850_4 uM_24 h,VCAP
4656,DOS001_VCAP_6H:BRD-K93610587-001-01-8:4.84,BRD-K93610587_4 uM_6 h,VCAP
4657,DOS003_VCAP_24H:BRD-K06806702-001-01-8:5,BRD-K06806702_4 uM_24 h,VCAP
4658,DOS006_VCAP_24H:BRD-K33832590-001-01-6:5.07,BRD-K33832590_4 uM_24 h,VCAP
4659,DOS006_VCAP_24H:BRD-K08043024-001-01-7:5.14,BRD-K08043024_4 uM_24 h,VCAP
4660,DOS008_VCAP_24H:BRD-K28021369-001-01-2:5.02,BRD-K28021369_4 uM_24 h,VCAP
4661,DOS025_VCAP_24H:BRD-K50366616-001-01-3:5.02,BRD-K50366616_4 uM_24 h,VCAP
4662,DOS030_VCAP_24H:BRD-K28083085-001-01-5:5.03,BRD-K28083085_4 uM_24 h,VCAP
4663,DOS011_VCAP_24H:BRD-K55295918-001-01-4:4.96,BRD-K55295918_4 uM_24 h,VCAP
4664,DOS026_VCAP_24H:BRD-K18456137-001-01-3:4.99,BRD-K18456137_4 uM_24 h,VCAP
4665,DOS006_VCAP_24H:BRD-K65466135-001-02-4:5.01,BRD-K65466135_4 uM_24 h,VCAP
4666,DOS011_VCAP_24H:BRD-K98168679-001-01-1:4.9,BRD-K98168679_4 uM_24 h,VCAP
4667,DOS013_VCAP_24H:BRD-K77831863-001-01-5:4.98,BRD-K77831863_4 uM_24 h,VCAP
4668,DOS017_VCAP_24H:BRD-K00259552-001-01-7:4.56,BRD-K00259552_4 uM_24 h,VCAP
4669,DOS017_VCAP_24H:BRD-K15476875-001-01-0:4.93,BRD-K15476875_4 uM_24 h,VCAP
4670,DOS009_VCAP_24H:BRD-K87300242-001-01-1:5.04,BRD-K87300242_4 uM_24 h,VCAP
4671,DOS022_VCAP_24H:BRD-K89895693-001-01-2:5.07,BRD-K89895693_4 uM_24 h,VCAP
4672,DOS030_VCAP_24H:BRD-K79947405-001-01-2:4.75,BRD-K79947405_4 uM_24 h,VCAP
4673,DOS003_VCAP_24H:BRD-K33768761-001-01-5:5.04,BRD-K33768761_4 uM_24 h,VCAP
4674,DOS014_VCAP_24H:BRD-K23958338-001-01-8:5.07,BRD-K23958338_4 uM_24 h,VCAP
4675,DOS002_VCAP_24H:BRD-K72505722-001-01-1:4.9,BRD-K72505722_4 uM_24 h,VCAP
4676,DOS030_VCAP_24H:BRD-K13559922-001-01-8:5.02,BRD-K13559922_4 uM_24 h,VCAP
4677,DOS016_VCAP_6H:BRD-K57275439-001-01-4:4.99,BRD-K57275439_4 uM_6 h,VCAP
4678,DOS001_VCAP_24H:BRD-K37613339-001-01-2:5,BRD-K37613339_4 uM_24 h,VCAP
4679,DOS017_VCAP_24H:BRD-K43396185-001-01-1:5.02,BRD-K43396185_4 uM_24 h,VCAP
4680,DOS030_VCAP_24H:BRD-K18396390-001-01-3:4.89,BRD-K18396390_4 uM_24 h,VCAP
4681,DOS029_VCAP_24H:BRD-K68097207-001-01-9:5,BRD-K68097207_4 uM_24 h,VCAP
4682,DOS006_VCAP_6H:BRD-K39654705-001-01-0:5.24,BRD-K39654705_4 uM_6 h,VCAP
4683,DOS002_VCAP_24H:BRD-K70901996-001-01-3:4.87,BRD-K70901996_4 uM_24 h,VCAP
4684,DOS010_VCAP_24H:BRD-K72463020-001-01-2:4.99,BRD-K72463020_4 uM_24 h,VCAP
4685,DOS011_VCAP_24H:BRD-K41652832-001-01-6:5.38,BRD-K41652832_6.66 uM_24 h,VCAP
4686,DOS007_VCAP_24H:BRD-K07452532-001-01-6:5.03,BRD-K07452532_4 uM_24 h,VCAP
4687,DOS022_VCAP_24H:BRD-K74260000-001-01-4:5.12,BRD-K74260000_4 uM_24 h,VCAP
4688,DOS006_VCAP_6H:BRD-K01008530-001-01-4:5.01,BRD-K01008530_4 uM_6 h,VCAP
4689,DOS001_VCAP_24H:BRD-K79532217-001-01-0:5.16,BRD-K79532217_4 uM_24 h,VCAP
4690,DOS010_VCAP_24H:BRD-K59472190-001-01-4:5.03,BRD-K59472190_4 uM_24 h,VCAP
4691,DOS009_VCAP_6H:BRD-K11458523-001-01-8:4.96,BRD-K11458523_4 uM_6 h,VCAP
4692,DOS016_VCAP_24H:BRD-K04682465-001-01-2:5.03,BRD-K04682465_4 uM_24 h,VCAP
4693,DOS009_VCAP_24H:BRD-K49215584-001-01-4:5.01,BRD-K49215584_4 uM_24 h,VCAP
4694,DOS011_VCAP_24H:BRD-K50761336-001-01-4:5.02,BRD-K50761336_4 uM_24 h,VCAP
4695,DOS002_VCAP_24H:BRD-K20497962-001-01-3:4.94,BRD-K20497962_4 uM_24 h,VCAP
4696,DOS009_VCAP_24H:BRD-K46396728-001-01-2:5.03,BRD-K46396728_4 uM_24 h,VCAP
4697,DOS020_VCAP_24H:BRD-K87536251-001-01-8:5.01,BRD-K87536251_4 uM_24 h,VCAP
4698,DOS026_VCAP_24H:BRD-K58945843-001-01-1:4.96,BRD-K58945843_4 uM_24 h,VCAP
4699,DOS001_VCAP_6H:BRD-K60554389-001-01-7:5.09,BRD-K60554389_4 uM_6 h,VCAP
4700,DOS007_VCAP_24H:BRD-K78513625-001-01-7:5.15,BRD-K78513625_4 uM_24 h,VCAP
4701,DOS024_VCAP_24H:BRD-K96020117-001-01-6:4.93,BRD-K96020117_4 uM_24 h,VCAP
4702,DOS030_VCAP_24H:BRD-K36864553-001-01-1:5.04,BRD-K36864553_4 uM_24 h,VCAP
4703,DOS017_VCAP_24H:BRD-K30438246-001-01-3:5.01,BRD-K30438246_4 uM_24 h,VCAP
4704,DOS005_VCAP_24H:BRD-K41761879-001-01-9:5.02,BRD-K41761879_4 uM_24 h,VCAP
4705,DOS024_VCAP_24H:BRD-K07516181-001-01-2:5,BRD-K07516181_4 uM_24 h,VCAP
4706,DOS025_VCAP_24H:BRD-K51363657-001-01-9:4.99,SA-1457769_4 uM_24 h,VCAP
4707,DOS028_VCAP_24H:BRD-K81054062-001-01-7:5.02,BRD-K81054062_4 uM_24 h,VCAP
4708,DOS030_VCAP_24H:BRD-K55073475-001-01-0:4.59,BRD-K55073475_4 uM_24 h,VCAP
