,sig_id,conditionId,cell_iname
1638,PAC063_U2OS_6H:BRD-K11004561-001-05-4:10,BRD-K11004561_10 uM_6 h,U2OS
1639,PAC063_U2OS_6H:BRD-A23340824-001-06-1:10,BRD-A23340824_10 uM_6 h,U2OS
1640,PAC018_U2OS_6H:BRD-K02920459-001-01-6:10.167,BRD-K02920459_10 uM_6 h,U2OS
1641,PAC027_U2OS_6H:BRD-K55233780-001-01-0:10.1929,BRD-K55233780_10 uM_6 h,U2OS
1642,PAC018_U2OS_6H:BRD-K05350978-001-01-5:9.70018,BRD-K05350978_10 uM_6 h,U2OS
1643,PAC069_U2OS_6H:BRD-A89441445-001-06-7:20,BRD-A89441445_20 uM_6 h,U2OS
1644,PAC030_U2OS_6H:BRD-K97157596-001-01-5:10.0504,BRD-K97157596_10 uM_6 h,U2OS
1645,PAC041_U2OS_6H:BRD-K56079297-001-01-2:9.63088,BRD-K56079297_10 uM_6 h,U2OS
1646,PAC047_U2OS_6H:BRD-K86894923-001-01-0:10.1151,BRD-K86894923_10 uM_6 h,U2OS
1647,PAC055_U2OS_6H:BRD-K88559334-001-01-0:10.0574,BRD-K88559334_10 uM_6 h,U2OS
1648,PAC065_U2OS_6H:BRD-K98841583-001-05-9:10,BRD-K98841583_10 uM_6 h,U2OS
1649,PAC045_U2OS_6H:BRD-K96207987-001-01-6:10.0364,BRD-K96207987_10 uM_6 h,U2OS
1650,PAC048_U2OS_6H:BRD-K06852269-001-01-7:10.0486,BRD-K06852269_10 uM_6 h,U2OS
1651,PAC059_U2OS_6H:BRD-K48945537-001-01-5:10.0054,SA-1455791_10 uM_6 h,U2OS
1652,PAC052_U2OS_6H:BRD-K63279176-001-01-5:10.0156,BRD-K63279176_10 uM_6 h,U2OS
1653,PAC027_U2OS_6H:BRD-K50315405-001-01-5:9.95076,BRD-K50315405_10 uM_6 h,U2OS
1654,PAC051_U2OS_6H:BRD-K81527737-001-01-7:10.0111,BRD-K81527737_10 uM_6 h,U2OS
1655,PAC049_U2OS_6H:BRD-K66497480-001-01-1:10.1111,BRD-K66497480_10 uM_6 h,U2OS
1656,PAC059_U2OS_6H:BRD-K03652504-001-01-9:10.0497,BRD-K03652504_10 uM_6 h,U2OS
1657,PAC038_U2OS_6H:BRD-K74767736-001-01-9:10.1461,BRD-K74767736_10 uM_6 h,U2OS
1658,PAC051_U2OS_6H:BRD-K99628932-001-02-4:10.0157,BRD-K99628932_10 uM_6 h,U2OS
1659,PAC069_U2OS_6H:BRD-K02421873-001-09-6:20,EMF-sumo1-12_20 uM_6 h,U2OS
1660,REP.B003_PC3_24H:O16,bindarit_0.08 uM_24 h,PC3
1661,REP.A006_MCF7_24H:C01,SB-242235_10 uM_24 h,MCF7
1662,REP.A009_A549_24H:P03,AMG-517_1.11 uM_24 h,A549
1663,REP.A021_A549_24H:B19,erteberel_10 uM_24 h,A549
1664,REP.A025_MCF7_24H:G01,torcitabine_10 uM_24 h,MCF7
1665,REP.A012_MCF7_24H:C01,trovafloxacin_10 uM_24 h,MCF7
1666,REP.A025_HELA_24H:G19,indibulin_10 uM_24 h,HELA
1667,REP.A012_JURKAT_24H:L01,RG-2833_10 uM_24 h,JURKAT
1668,REP.A012_PC3_24H:A13,adarotene_10 uM_24 h,PC3
1669,REP.A023_MCF7_24H:C02,lacosamide_3.33 uM_24 h,MCF7
1670,REP.A001_HA1E_24H:P03,amikacin_1.11 uM_24 h,HA1E
1671,REP.A025_MCF10A_24H:B07,pimecrolimus_10 uM_24 h,MCF10A
1672,REP.A001_HELA_24H:J01,benzydamine_10 uM_24 h,HELA
1673,REP.A023_PC3_24H:B07,avasimibe_10 uM_24 h,PC3
1674,REP.A024_YAPC_24H:A07,ST-1859_10 uM_24 h,YAPC
1675,REP.A006_MCF7_24H:L17,dalfampridine_0.125 uM_24 h,MCF7
1676,REP.A016_A549_24H:O12,OTS-167_0.04 uM_24 h,A549
1677,REP.A017_PC3_24H:O24,ursolic-acid_0.04 uM_24 h,PC3
1678,REP.A005_HA1E_24H:E21,deforolimus_1.11 uM_24 h,HA1E
1679,REP.A028_MDAMB231_24H:K20,brequinar_3.33 uM_24 h,MDAMB231
1680,REP.A009_HEK293_24H:N07,adapalene_10 uM_24 h,HEK293
1681,REP.B004_HA1E_24H:J07,voreloxin_2.22 uM_24 h,HA1E
1682,REP.A010_HEK293_24H:E19,acivicin_12 uM_24 h,HEK293
1683,REP.B002_HELA_3H:E01,indobufen_2.22 uM_3 h,HELA
1684,REP.A015_YAPC_24H:E11,epirubicin_0.125 uM_24 h,YAPC
1685,REP.A017_PC3_24H:E07,basimglurant_10 uM_24 h,PC3
1686,REP.A015_HELA_24H:C13,amonafide_10 uM_24 h,HELA
1687,REP.A024_HELA_24H:I01,rutin_10 uM_24 h,HELA
1688,REP.A024_YAPC_24H:K01,tiabendazole_10 uM_24 h,YAPC
1689,REP.A021_MCF7_24H:C02,dantrolene_3.33 uM_24 h,MCF7
1690,REP.A003_PC3_24H:M01,ciclesonide_10 uM_24 h,PC3
1691,REP.A006_YAPC_24H:B11,estradiol_0.125 uM_24 h,YAPC
1692,REP.A015_HELA_24H:F15,dabigatran-etexilate_1.11 uM_24 h,HELA
1693,REP.A020_MCF7_24H:M01,BRD-K47000838_4 uM_24 h,MCF7
1694,REP.A022_HA1E_24H:M07,zosuquidar_10 uM_24 h,HA1E
1695,REP.A020_HUVEC.A_24H:N01,BRD-K47869605_10 uM_24 h,HUVEC
1696,REP.A021_PC3_24H:D03,maxacalcitol_1.11 uM_24 h,PC3
1697,REP.A017_MCF7_24H:C01,ibutamoren_10 uM_24 h,MCF7
1698,REP.A023_YAPC_24H:H09,volasertib_1.11 uM_24 h,YAPC
1699,REP.A020_HUVEC.A_24H:H20,ACY-1215_3.33 uM_24 h,HUVEC
1700,REP.A017_YAPC_24H:C01,ibutamoren_10 uM_24 h,YAPC
1701,REP.B004_HA1E_24H:P09,sparfloxacin_0.25 uM_24 h,HA1E
1702,REP.A022_PC3_24H:L01,tacalcitol_10 uM_24 h,PC3
1703,REP.A022_YAPC_24H:G01,erlotinib_10 uM_24 h,YAPC
1704,REP.A005_HA1E_24H:D01,LCL-161_10 uM_24 h,HA1E
1705,REP.A025_HELA_24H:E02,genz-644282_3.33 uM_24 h,HELA
1706,REP.A023_MCF10A_24H:E19,sertindole_10 uM_24 h,MCF10A
1707,REP.A021_MDAMB231_24H:E02,temsirolimus_3.33 uM_24 h,MDAMB231
1708,REP.A023_YAPC_24H:D07,amsacrine_10 uM_24 h,YAPC
1709,REP.A007_HA1E_24H:K03,MK-5108_1.11 uM_24 h,HA1E
1710,REP.A019_YAPC_24H:L01,nintedanib_10 uM_24 h,YAPC
1711,REP.A007_HA1E_24H:E18,ganetespib_0.04 uM_24 h,HA1E
1712,REP.A011_HELA_24H:C02,maraviroc_3.33 uM_24 h,HELA
1713,REP.A015_HA1E_24H:N02,pasireotide_3.33 uM_24 h,HA1E
1714,REP.A023_A549_24H:O07,CEP-37440_10 uM_24 h,A549
1715,REP.A006_HELA_24H:M24,busulfan_0.04 uM_24 h,HELA
1716,REP.A010_THP1_24H:E19,acivicin_12 uM_24 h,THP1
1717,REP.A028_JURKAT_24H:A08,mycophenolate-mofetil_3.33 uM_24 h,JURKAT
1718,REP.A009_MDAMB231_24H:K19,PF-02545920_10 uM_24 h,MDAMB231
1719,REP.A002_HELA_24H:G19,bevirimat-dimeglumine_10 uM_24 h,HELA
1720,REP.A021_HELA_24H:C08,CX-4945_3.33 uM_24 h,HELA
1721,REP.A011_MCF10A_24H:N09,PF-04691502_1.11 uM_24 h,MCF10A
1722,REP.A020_MCF7_24H:P03,macitentan_1.11 uM_24 h,MCF7
1723,REP.A001_HELA_24H:N13,BRD-A29731977_10 uM_24 h,HELA
1724,REP.A009_A549_24H:I19,mozavaptan_10 uM_24 h,A549
1725,REP.B003_HELA_3H:N03,dacarbazine_0.25 uM_3 h,HELA
1726,REP.A011_MCF10A_24H:G09,PSI-7976_1.11 uM_24 h,MCF10A
1727,REP.A017_HA1E_24H:B19,palomid-529_10 uM_24 h,HA1E
1728,REP.A022_HELA_24H:G01,erlotinib_10 uM_24 h,HELA
1729,REP.A009_HUVEC.A_24H:B13,BRD-K31342827_10 uM_24 h,HUVEC
1730,REP.B002_HELA_3H:C01,ropinirole_2.22 uM_3 h,HELA
1731,REP.B004_HELA_3H:N16,fadrozole_0.08 uM_3 h,HELA
1732,REP.A011_HA1E_24H:G01,dronedarone_10 uM_24 h,HA1E
1733,REP.A024_HELA_24H:G02,rizatriptan_3.33 uM_24 h,HELA
1734,REP.A024_HELA_24H:N01,crizotinib_10 uM_24 h,HELA
1735,REP.A001_HELA_24H:D16,clobetasol_0.37 uM_24 h,HELA
1736,REP.A014_HA1E_24H:G01,LY-2228820_10 uM_24 h,HA1E
1737,REP.A019_YAPC_24H:D01,SB-756050_10 uM_24 h,YAPC
1738,REP.A026_HUVEC.A_24H:A21,AVL-292_1.11 uM_24 h,HUVEC
1739,REP.A005_HELA_3H:A21,I-BET-762_1.11 uM_3 h,HELA
1740,REP.A020_YAPC_24H:J01,vicriviroc_10 uM_24 h,YAPC
1741,REP.A016_PC3_24H:M07,manumycin-a_10 uM_24 h,PC3
1742,REP.A016_PC3_24H:K01,etoricoxib_10 uM_24 h,PC3
1743,REP.B005_HA1E_24H:G24,TAS-103_0.01 uM_24 h,HA1E
1744,REP.A012_MCF10A_24H:G01,adenosine_10 uM_24 h,MCF10A
1745,REP.A018_MCF7_24H:D01,SR-2640_10 uM_24 h,MCF7
1746,REP.A009_HELA_24H:B13,BRD-K31342827_10 uM_24 h,HELA
1747,REP.A022_YAPC_24H:E18,pinitol_0.04 uM_24 h,YAPC
1748,REP.A012_HA1E_24H:P20,foretinib_3.33 uM_24 h,HA1E
1749,REP.A013_HA1E_24H:D11,camptothecin_0.125 uM_24 h,HA1E
1750,REP.A024_JURKAT_24H:N01,crizotinib_10 uM_24 h,JURKAT
1751,REP.B002_HELA_3H:K01,bropirimine_2.22 uM_3 h,HELA
1752,REP.A002_HA1E_24H:I02,pibenzimol_3.33 uM_24 h,HA1E
1753,REP.A022_YAPC_24H:N13,SGI-1776_10 uM_24 h,YAPC
1754,REP.A020_HUVEC.A_24H:F02,refametinib_3.33 uM_24 h,HUVEC
1755,REP.A020_PC3_24H:F01,refametinib_10 uM_24 h,PC3
1756,REP.A011_MCF10A_24H:J21,cabazitaxel_1.11 uM_24 h,MCF10A
1757,REP.A014_MCF7_24H:G01,LY-2228820_10 uM_24 h,MCF7
1758,REP.A025_MCF10A_24H:K19,vandetanib_10 uM_24 h,MCF10A
1759,REP.A006_HELA_24H:N07,itraconazole_10 uM_24 h,HELA
1760,REP.A002_HA1E_24H:K20,JTC-801_3.33 uM_24 h,HA1E
1761,REP.A010_HELA_24H:N24,rilmenidine_0.04 uM_24 h,HELA
1762,REP.A022_MCF7_24H:E18,pinitol_0.04 uM_24 h,MCF7
1763,REP.A007_HA1E_24H:F13,AEE-788_10 uM_24 h,HA1E
1764,REP.A012_YAPC_24H:F01,brexpiprazole_10 uM_24 h,YAPC
1765,REP.A023_MCF7_24H:E19,sertindole_10 uM_24 h,MCF7
1766,REP.A014_HEK293_24H:O07,SC-12267_10 uM_24 h,HEK293
1767,REP.A019_MCF10A_24H:K19,thioguanine_10 uM_24 h,MCF10A
1768,REP.A014_HA1E_24H:H20,paricalcitol_3.33 uM_24 h,HA1E
1769,REP.A002_HELA_24H:H01,PRX-08066_10 uM_24 h,HELA
1770,REP.A015_MCF10A_24H:P03,gliclazide_1.11 uM_24 h,MCF10A
1771,REP.A015_HEK293_24H:H01,enalapril_10 uM_24 h,HEK293
1772,REP.A020_YAPC_24H:F14,linsitinib_3.33 uM_24 h,YAPC
1773,REP.A023_MCF7_24H:K13,dorzolamide_10 uM_24 h,MCF7
1774,REP.A006_MCF7_24H:D03,sitagliptin_1.11 uM_24 h,MCF7
1775,REP.A025_YAPC_24H:M01,dequalinium_10 uM_24 h,YAPC
1776,REP.A016_MCF7_24H:H07,tivozanib_10 uM_24 h,MCF7
1777,REP.A026_MCF10A_24H:D18,bortezomib_0.04 uM_24 h,MCF10A
1778,REP.A003_PC3_24H:A23,alvespimycin_0.125 uM_24 h,PC3
1779,REP.A014_PC3_24H:H23,paricalcitol_0.125 uM_24 h,PC3
1780,REP.A025_YAPC_24H:G19,indibulin_10 uM_24 h,YAPC
1781,REP.A006_YAPC_24H:E24,LCQ-908_0.04 uM_24 h,YAPC
1782,REP.A015_HELA_24H:P07,medroxyprogesterone-acetate_10 uM_24 h,HELA
1783,REP.A025_HA1E_24H:F18,bisoprolol_0.04 uM_24 h,HA1E
1784,REP.A007_MCF7_24H:N01,sulpiride_10 uM_24 h,MCF7
1785,REP.A014_HA1E_24H:K14,PF-03758309_3.33 uM_24 h,HA1E
1786,REP.A004_HA1E_24H:H16,BRD-K22848513_0.37 uM_24 h,HA1E
1787,REP.A024_MCF7_24H:E01,bosentan_10 uM_24 h,MCF7
1788,REP.B003_PC3_24H:N02,dacarbazine_0.74 uM_24 h,PC3
1789,REP.A018_MCF7_24H:C09,RG-7388_1.11 uM_24 h,MCF7
1790,REP.B003_PC3_24H:O10,oprozomib_0.08 uM_24 h,PC3
1791,REP.A006_YAPC_24H:E01,vernakalant_10 uM_24 h,YAPC
1792,REP.A028_MDAMB231_24H:A13,bexarotene_10 uM_24 h,MDAMB231
1793,REP.A027_PC3_24H:P01,rupatadine_10 uM_24 h,PC3
1794,REP.A017_PC3_24H:H01,lidoflazine_10 uM_24 h,PC3
1795,REP.A015_YAPC_24H:O10,BRD-K61195623_0.37 uM_24 h,YAPC
1796,REP.A020_PC3_24H:C02,meloxicam_3.33 uM_24 h,PC3
1797,REP.A020_HUVEC.A_24H:G01,masoprocol_10 uM_24 h,HUVEC
1798,REP.A007_HELA_24H:J24,baricitinib_0.04 uM_24 h,HELA
1799,REP.A005_HELA_3H:B14,arbutin_3.33 uM_3 h,HELA
1800,REP.A015_PC3_24H:F19,dacomitinib_10 uM_24 h,PC3
1801,REP.A020_PC3_24H:J01,vicriviroc_10 uM_24 h,PC3
1802,REP.A015_YAPC_24H:C07,voxtalisib_10 uM_24 h,YAPC
1803,REP.A024_MCF7_24H:C16,BRD-K74305673_0.37 uM_24 h,MCF7
1804,REP.A010_HA1E_24H:L03,altrenogest_1.11 uM_24 h,HA1E
1805,REP.A023_PC3_24H:I01,sertraline_10 uM_24 h,PC3
1806,REP.A004_HEK293_24H:B16,MK-0752_0.37 uM_24 h,HEK293
1807,REP.A024_MCF10A_24H:N01,crizotinib_10 uM_24 h,MCF10A
1808,REP.A007_MCF7_24H:F13,AEE-788_10 uM_24 h,MCF7
1809,REP.A009_HEK293_24H:N13,rociletinib_10 uM_24 h,HEK293
1810,REP.A015_PC3_24H:H12,aminolevulinic-acid_0.04 uM_24 h,PC3
1811,REP.A014_HA1E_24H:B14,AP-26113_3.33 uM_24 h,HA1E
1812,REP.A007_MCF7_24H:G07,toremifene_10 uM_24 h,MCF7
1813,REP.A028_HA1E_24H:P24,cyanocobalamin_0.04 uM_24 h,HA1E
1814,REP.A017_PC3_24H:H19,DPI-201106_10 uM_24 h,PC3
1815,REP.A024_HA1E_24H:O14,bavisant_3.33 uM_24 h,HA1E
1816,REP.A022_MCF7_24H:I19,metergoline_10 uM_24 h,MCF7
1817,REP.A007_MCF7_24H:G21,metronidazole_1.11 uM_24 h,MCF7
1818,REP.A016_PC3_24H:O12,OTS-167_0.04 uM_24 h,PC3
1819,REP.A023_HA1E_24H:J01,rimcazole_10 uM_24 h,HA1E
1820,REP.A025_HA1E_24H:J20,tioguanine_3.33 uM_24 h,HA1E
1821,REP.A023_A549_24H:O13,valrubicin_10 uM_24 h,A549
1822,REP.A009_HUVEC.A_24H:C01,brivanib_10 uM_24 h,HUVEC
1823,REP.A015_YAPC_24H:D13,vemurafenib_10 uM_24 h,YAPC
1824,REP.A023_HA1E_24H:G03,levonorgestrel_1.11 uM_24 h,HA1E
1825,REP.A020_YAPC_24H:G01,masoprocol_10 uM_24 h,YAPC
1826,REP.A015_YAPC_24H:E18,dacinostat_0.04 uM_24 h,YAPC
1827,REP.A026_HUVEC.A_24H:E13,indacaterol_10 uM_24 h,HUVEC
1828,REP.A023_MCF7_24H:D19,simeprevir_10 uM_24 h,MCF7
1829,REP.A021_PC3_24H:C01,dantrolene_10 uM_24 h,PC3
1830,REP.A020_MCF7_24H:D07,pimobendan_10 uM_24 h,MCF7
1831,REP.A015_MCF10A_24H:P14,romidepsin_3.33 uM_24 h,MCF10A
1832,REP.A017_HELA_24H:P03,molsidomine_1.11 uM_24 h,HELA
1833,REP.A016_HELA_24H:M07,manumycin-a_10 uM_24 h,HELA
1834,REP.A014_MCF10A_24H:A19,LGX-818_10 uM_24 h,MCF10A
1835,REP.A025_MCF7_24H:B07,pimecrolimus_10 uM_24 h,MCF7
1836,REP.A020_MCF10A_24H:L01,mepacrine_10 uM_24 h,MCF10A
1837,REP.B004_HELA_3H:D01,colforsin-daproate_2.22 uM_3 h,HELA
1838,REP.A014_PC3_24H:C18,cilengitide_0.04 uM_24 h,PC3
1839,REP.A019_YAPC_24H:A07,taselisib_10 uM_24 h,YAPC
1840,REP.A008_MCF7_24H:P09,L-655240_1.11 uM_24 h,MCF7
1841,REP.A002_PC3_24H:E19,butoconazole_10 uM_24 h,PC3
1842,REP.A007_HELA_24H:K01,MK-5108_10 uM_24 h,HELA
1843,REP.A003_HA1E_24H:G19,oxfendazole_10 uM_24 h,HA1E
1844,LKCP002_MCF7_48H:P07,lacidipine_10 uM_48 h,MCF7
1845,LKCP002_A549_24H:A23,AZD-3463_1.11 uM_24 h,A549
1846,LKCP002_MCF7_24H:N16,carbendazim_10 uM_24 h,MCF7
1847,LKCP002_A549_48H:B24,pantoprazole_0.12 uM_48 h,A549
1848,LKCP001_A549_6H:I10,deforolimus_10 uM_6 h,A549
1849,LKCP002_A549_6H:G09,pacritinib_0.12 uM_6 h,A549
1850,LKCP001_U2OS_24H:I01,mericitabine_10 uM_24 h,U2OS
1851,LKCP001_U2OS_24H:G01,nilotinib_10 uM_24 h,U2OS
1852,LKCP001_A549_48H:O17,oprozomib_1.11 uM_48 h,A549
1853,LKCP001_A549_6H:L07,doxycycline_10 uM_6 h,A549
1854,LKCP002_U2OS_48H:B10,tipifarnib_10 uM_48 h,U2OS
1855,LKCP002_U2OS_24H:G19,arglabin_10 uM_24 h,U2OS
1856,LKCP002_U2OS_48H:G22,axitinib_10 uM_48 h,U2OS
1857,LKCP002_U2OS_6H:D22,fenbendazole_10 uM_6 h,U2OS
1858,LKCP001_U2OS_48H:O17,oprozomib_1.11 uM_48 h,U2OS
1859,LKCP002_U2OS_24H:P19,linifanib_10 uM_24 h,U2OS
1860,LKCP002_U2OS_24H:P01,GDC-0068_10 uM_24 h,U2OS
1861,LKCP002_U2OS_24H:K05,AT-9283_1.11 uM_24 h,U2OS
1862,LKCP001_A549_6H:G04,cabozantinib_10 uM_6 h,A549
1863,LKCP002_A549_6H:P16,daunorubicin_10 uM_6 h,A549
1864,LKCP002_MCF7_6H:M01,gossypol_10 uM_6 h,MCF7
1865,LKCP002_U2OS_24H:N11,midostaurin_1.11 uM_24 h,U2OS
1866,LKCP002_U2OS_48H:B13,talazoparib_4 uM_48 h,U2OS
1867,LKCP001_U2OS_48H:P24,pilaralisib_0.12 uM_48 h,U2OS
1868,LKCP001_U2OS_48H:L16,taselisib_10 uM_48 h,U2OS
1869,LKCP001_U2OS_48H:D07,TAK-715_10 uM_48 h,U2OS
1870,LKCP002_A549_24H:J19,trifluridine_10 uM_24 h,A549
1871,LKCP002_A549_48H:J13,AVL-292_10 uM_48 h,A549
1872,LKCP002_U2OS_48H:E01,EPZ-020411_10 uM_48 h,U2OS
1873,LKCP002_A549_6H:J07,fingolimod_10 uM_6 h,A549
1874,LKCP002_MCF7_24H:N11,midostaurin_1.11 uM_24 h,MCF7
1875,LKCP001_U2OS_24H:A16,linagliptin_10 uM_24 h,U2OS
1876,LKCP002_U2OS_24H:L13,CEP-37440_10 uM_24 h,U2OS
1877,LKCP001_U2OS_24H:C10,cladribine_10 uM_24 h,U2OS
1878,LKCP002_U2OS_6H:L04,sonidegib_10 uM_6 h,U2OS
1879,MOAR002_PC3_24H:O24,pacritinib_1.11 uM_24 h,PC3
1880,MOAR006_PC3_24H:C04,hypoestoxide_10 uM_24 h,PC3
1881,MOAR001_PC3_24H:J03,moxifloxacin_1.11 uM_24 h,PC3
1882,MOAR018_HAP1.PIK3CA_24H:B11,BMS-265246_3.33 uM_24 h,HAP1
1883,MOAR006_PC3_24H:M04,GSK-J4_10 uM_24 h,PC3
1884,MOAR004_PC3_24H:D17,WP-1066_3.33 uM_24 h,PC3
1885,MOAR001_PC3_24H:D09,JIB04_1.11 uM_24 h,PC3
1886,MOAR001_PC3_24H:G05,fluvastatin_3.33 uM_24 h,PC3
1887,MOAR001_PC3_24H:D23,VU-0238429_3.33 uM_24 h,PC3
1888,MOAR005_PC3_24H:P16,BRD-K93934511_10 uM_24 h,PC3
1889,MOAR004_PC3_24H:D13,KD-023_10 uM_24 h,PC3
1890,MOAR006_PC3_24H:K13,SU-11274_10 uM_24 h,PC3
1891,MOAR018_HAP1.ITGA4_24H:O08,GSK-1059615_0.66 uM_24 h,HAP1
1892,MOAR002_PC3_24H:F07,WHI-P154_10 uM_24 h,PC3
1893,MOAR002_PC3_24H:M16,ceritinib_10 uM_24 h,PC3
1894,MOAR004_PC3_24H:K07,CGI-1746_10 uM_24 h,PC3
1895,MOAR018_HAP1.TP53_24H:N21,bortezomib_3.33 uM_24 h,HAP1
1896,MOAR007_PC3_24H:G01,CGP-13501_10 uM_24 h,PC3
1897,MOAR001_PC3_24H:M03,delanzomib_1.11 uM_24 h,PC3
1898,MOAR001_PC3_24H:A22,EVP-6124_10 uM_24 h,PC3
1899,MOAR006_PC3_24H:O04,PRT-062607_10 uM_24 h,PC3
1900,MOAR013_HAP1.PRKACA_24H:A13,PHA-793887_3.33 uM_24 h,HAP1
1901,MOAR015_HAP1.PRKACA_24H:D14,I-BET-762_0.66 uM_24 h,HAP1
1902,MOAR006_PC3_24H:M16,BRD-K83834119_10 uM_24 h,PC3
1903,MOAR006_PC3_24H:J19,PF-184_10 uM_24 h,PC3
1904,MOAR006_PC3_24H:E07,BMS-833923_10 uM_24 h,PC3
1905,MOAR005_PC3_24H:K18,cdk/crk-inhibitor_1.11 uM_24 h,PC3
1906,MOAR005_PC3_24H:E01,arglabin_10 uM_24 h,PC3
1907,PCLB002_MCF7_24H:BRD-K00627859:10,tubastatin-a_10 uM_24 h,MCF7
1908,PCLB003_MCF7_24H:BRD-K57064803-001-01-0:10,BRD-K57064803_10 uM_24 h,MCF7
1909,PCLB003_HEPG2_24H:BRD-K35832492-001-02-1:10,BRD-K35832492_10 uM_24 h,HEPG2
1910,PCLB002_HA1E_24H:BRD-K39569857:10,BRD-K39569857_10 uM_24 h,HA1E
1911,PCLB002_HA1E_24H:BRD-K83694683:10,BRD-K83694683_10 uM_24 h,HA1E
1912,PCLB003_MCF7_24H:BRD-K64106162-001-02-3:3.33,BRD-K64106162_3.33 uM_24 h,MCF7
1913,PCLB002_MCF7_24H:BRD-A70731303:3.33,BRD-A70731303_3.33 uM_24 h,MCF7
1914,PCLB003_MCF7_24H:BRD-K47503321-001-01-3:10,BRD-K47503321_10 uM_24 h,MCF7
1915,PCLB002_HA1E_24H:BRD-K55478147:0.37,isonicotinohydroxamic-acid_0.37 uM_24 h,HA1E
1916,PCLB003_A549_24H:BRD-K16410418-001-02-0:3.33,BRD-K16410418_3.33 uM_24 h,A549
1917,PCLB003_HEPG2_24H:BRD-K24576554-001-01-4:0.37,AT-9283_0.37 uM_24 h,HEPG2
1918,PCLB003_A549_24H:BRD-K47503321-001-01-3:10,BRD-K47503321_10 uM_24 h,A549
1919,PCLB002_PC3_24H:BRD-K99636700:10,BRD-K99636700_10 uM_24 h,PC3
1920,PCLB003_A549_24H:BRD-K53665955-001-01-4:10,MK-5108_10 uM_24 h,A549
1921,PCLB002_HA1E_24H:BRD-K26510616:10,BRD-K26510616_10 uM_24 h,HA1E
1922,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:0.12,apicidin_0.12 uM_24 h,MCF7
1923,PCLB002_HCC515_24H:BRD-K00627859:10,tubastatin-a_10 uM_24 h,HCC515
1924,PCLB002_HCC515_24H:BRD-K84937637:0.37,sirolimus_0.37 uM_24 h,HCC515
1925,PCLB002_A549_24H:BRD-K83694683:10,BRD-K83694683_10 uM_24 h,A549
1926,PCLB002_HCC515_24H:BRD-K68488863:3.33,ENMD-2076_3.33 uM_24 h,HCC515
1927,PCLB003_A549_24H:BRD-K75627148-001-02-4:10,BRD-K75627148_10 uM_24 h,A549
1928,PCLB003_HEPG2_24H:BRD-K03641750-001-01-3:1.11,BRD-K03641750_1.11 uM_24 h,HEPG2
1929,PCLB003_PC3_24H:BRD-K04466929-001-05-1:0.04,Merck60_0.04 uM_24 h,PC3
1930,PCLB002_HA1E_24H:BRD-K55533488:3.33,BRD-K55533488_3.33 uM_24 h,HA1E
1931,PCLB003_PC3_24H:BRD-K21001652-001-01-7:10,BRD-K21001652_10 uM_24 h,PC3
1932,PCLB002_MCF7_24H:BRD-K99636700:10,BRD-K99636700_10 uM_24 h,MCF7
1933,PCLB003_HEPG2_24H:BRD-K16410418-001-02-0:10,BRD-K16410418_10 uM_24 h,HEPG2
1934,PCLB003_A549_24H:BRD-K21001652-001-01-7:10,BRD-K21001652_10 uM_24 h,A549
1935,PCLB003_HA1E_24H:BRD-K36452089-001-02-6:100,tert-butylhydroquinone_100 uM_24 h,HA1E
1936,PCLB002_HA1E_24H:BRD-K67774729:10,BRD-K67774729_10 uM_24 h,HA1E
1937,PCLB003_HA1E_24H:BRD-K10466330-001-01-5:10,AVA_10 uM_24 h,HA1E
1938,PCLB002_A549_24H:BRD-K68488863:10,ENMD-2076_10 uM_24 h,A549
1939,PCLB002_HEPG2_24H:BRD-K01621458:10,BRD-K01621458_10 uM_24 h,HEPG2
1940,PCLB002_PC3_24H:BRD-K67774729:10,BRD-K67774729_10 uM_24 h,PC3
1941,PCLB003_MCF7_24H:BRD-K75627148-001-02-4:10,BRD-K75627148_10 uM_24 h,MCF7
1942,AICHI002_K562_24H:K19,GW-843682X_10 uM_24 h,K562
1943,AICHI001_SKMEL5_24H:M15,AZ-628_0.66 uM_24 h,SKMEL5
1944,AICHI001_TMD8_24H:F20,midostaurin_2.5 uM_24 h,TMD8
1945,AICHI002_K562_24H:C19,sirolimus_10 uM_24 h,K562
1946,AICHI001_OCILY19_4H:E19,baricitinib_10 uM_4 h,OCILY19
1947,AICHI002_BJAB_24H:F01,XMD-1150_10 uM_24 h,BJAB
1948,AICHI002_THP1_24H:M13,CINK-4_10 uM_24 h,THP1
1949,AICHI001_OCILY3_24H:I02,lenalidomide_2.5 uM_24 h,OCILY3
1950,AICHI002_KMS34_24H:N09,AZD-5438_0.66 uM_24 h,KMS34
1951,AICHI001_THP1_24H:P14,IPI-145_2.5 uM_24 h,THP1
1952,AICHI001_KMS34_24H:F19,midostaurin_10 uM_24 h,KMS34
1953,AICHI001_SKMEL5_24H:B13,dovitinib_10 uM_24 h,SKMEL5
1954,AICHI001_SKMEL5_24H:B23,trametinib_0.04 uM_24 h,SKMEL5
1955,AICHI002_OCILY19_24H:N02,PF-05212384_2.5 uM_24 h,OCILY19
1956,AICHI002_TMD8_24H:J07,PF-04691502_10 uM_24 h,TMD8
1957,AICHI002_BJAB_24H:M13,CINK-4_10 uM_24 h,BJAB
1958,AICHI002_THP1_24H:J08,PF-04691502_2.5 uM_24 h,THP1
